Column1;areal;befolkning;beskrivelse;besteget;dato;hoyde2;hoyde;kommunenavn;kommunenr;lat;lng;topp;length;dateandtime;tottime;stop_time;walk_time;pause_faktor;avg_speed;elediff;climbing;steepness;climbingrate;kupert_faktor;topptur_faktor;Walk;Ski;Cycle;startPointLat;startPointLon;endPointLat;endPointLon;closestPoint;Dublicate;crc32_hash
111;192.69;6140;Miljøvennlig tur med start rett fra døra. Første navigasjonsmessige utfordring var å komme seg gjennom Sandvika for å kunne starte på oppoverbakkene til Lommedalen. Det ble ikke strakeste veien, men man kom seg da igjennom. Etter å ha syklet seg opp Lommedalen ble det å slite seg opp bakkene fra parkeringsplassen fra Tobonn. Hadde et tidligere forsøk på å komme meg til topps i Bærum, så hadde mindre problemer med navigasjonen Videvangshøgda, enn jeg hadde gjennom Sandvika. Fra Bærum sin høyeste topp fortsatte turen videre til Mørkereisåsen i Hole. Skiløypa nordover mellom toppen var forsåvidt grei å følge, men ikke akkurat sykkelvennlig. Trakk sykkelen med meg gjennom myrene, før jeg snørte på meg joggeskoene i bunn av Mørkereiåsen. Fant en sti som gikk et stykke oppover, men den stoppet ved en koie. Derfra ble det å klatre noen mindre skrenter før jeg var på toppen. Tok en litt annen vei ned fordi det så ut som om det gikk en sti nedover, men mistet den stien så etterhvert fulgte jeg stien jeg hadde gått opp. Skiftet tilbake til sykkelsko, og dro hjemover med de samme navigansjonsmessige problemene gjennom Sandvika. Det ble tilslutt en ganske lang tur. ;SANN;10.06.2019;575.3;574.0;Hole;612;60.04620604;10.46702532;Mørkreiåsen;72.25;2019-06-10 12:40:55;4:48:01;0:26:45;4:21:16;9.3;16.59;574.9;1262.7;35.0;9.7;2.2;98.7;2166.2;0.0;70082.7;59.822144;10.457792;59.822012;10.457973;2.04671111103765;SANN;2765622036.0
118;86.07;10152;Et lite ærend i Drammen ble utvidet med kommunetopptur til Hvittingen i Holmestrand. Planen var å parkere ved fjøset ved Oreberg som virket som den plassen de fleste går ut i fra. Forsøkte først å kjøre ned Stokkeveien fra nord, men like før fjøset stod det et forbudt for kjøretøy-skilt som ble respektert. Snudde og kjørte tilbake til Gamle Sørlandske og forsøkte heller opp Vegata. Hele området ved fjøset var anleggsområde. Hvor glad bilen var i å kjøre på anleggsveg med grove stein vites ikke, men kom ihvertfall fram til planlagt startpunkt. Derfra var det bare å knyte på seg piggskoene, for veien videre var dekket av våt og speilblank is, før det nærmere toppen ble hard snø. Skogsbilvei hele veien til toppen, med jevn stigning og Z-form. Grått vær, men uten nedbør av betydning. På toppen var det et stort tårn, og et mye mindre utsiktstårn. I utsiktstårnet en bok til å skrive seg inn i. På tilbaketuren hadde det absolutt gjort seg med en sykkel hvis vegen hadde vært isfri. A, S, R etablerte basecamp nær bilen.;SANN;11.01.2020;403.6;404.0;Holmestrand;702;59.54629934;10.19624755;Hvittingen;8.01;2020-01-11 10:57:50;1:26:28;0:22:58;1:03:30;26.6;7.57;324.0;343.7;85.8;10.8;1.06;76.0;8011.6;0.0;0.0;59.558541;10.211166;59.558603;10.211013;2.117524461189921;USANN;1940095938.0
27;1209.5;2048;En ny dobbeltopp! Det var meldt bra vær denne lørdagen, så startet tidlig fra Trondheim, og kjørte innover en bomvei (50 kr) i Synnerdalen, innerst i Budalen. Der var det en parkeringsplass og skiltet sti videre sørover til Forollhogna. Stien var lett å følge hele veien til toppen selvom mange av skiltene med Forollhogna påskrevet lå på bakken. Bakken var forøvrig frosset, så det ble ingen trønderske myrer på denne turen. Ett lemen prøvde å skremme oss vekk fra stien, men det er nå ganske søtt tiltross for sitt hissig temperament. På toppen blåste det ganske heftig, så det var gode muligheter for å teste ut hvor aerodynamisk man er.;SANN;12.11.2011;1320.0;1332.0;Holtålen;1644;62.67909982;10.79239248;Forollhogna;14.47;2011-11-12 09:50:20;5:06:32;1:21:46;3:44:46;26.7;3.86;577.3;678.7;93.8;6.0;1.18;43.6;14465.3;0.0;0.0;62.715510847;10.7223923877;62.7155489009;10.7222103328;13.037555900767417;USANN;2131004021.0
386;191.61;1207;;USANN;;1527.3;1528.0;Hornindal;1444;62.07189379;6.657565764;Hornindalsrokken;;;;;;;;;;;;;;;;;;;;;;;
73;70.22;26036;På det store internettet fant jeg en side som anbefalte å starte turen til Kjærranåsen ved bensinstasjonen i Kopstad-krysset. Uten å filosofere så mye mer over den saken, så parkerte vi bilen der og vandret i vei, over E18, videre langs fylkesvei 680, før vi fortsatte på asfalt bortover Kjærranveien. For travlere folk med mindre tid hadde det garantert vært mulig å parkere nærmere. Gresset på kjerreveien som ledet opp til toppen hadde vokst bra i sommer, så på et tidspunkt mistet vi minste motstands vei og måtte på godt og vondt bakse oss gjennom et fullmodent bringebærkratt. På toppen var det en liten lysning i den ellers tettvokste skogen og et lite bibliotek med toppturbøker, eller ihvertfall to. Vi fant en annen og bedre sti som krysset fram og tilbake ned fra åsen, der det til og med var satt opp tau for å holde seg i i de bratteste partiene.;SANN;22.07.2015;157.7;161.0;Horten;701;59.4081166;10.34763222;Kjærranåsen;6.27;2015-07-22 10:22:43;1:39:28;0:27:02;1:12:26;27.2;5.19;72.1;189.4;60.4;5.2;2.63;47.0;6269.1;0.0;0.0;59.4233802427;10.3656207863;59.4234415982;10.3655124083;6.338437165448415;USANN;3963834363.0
120;284.95;2619;Fjellsjøkampen ble dagens andre kommunetopp etter Lushaugen i Gran. Kjørte fra Lygna i kveldingen og kom fram til enden av en vei ved Gjødingsætra. Derifra startet fint oppkjørte skispor som det bare var å skøyte i vei på, uten å ta seg bryet med å smøre. Etter et lite stykke var det skiltet til Fjellsjøkampen, men kun fotrute. Skisporet.no viste at det tidligere på vinteren var kjørt opp scooter-spor til toppen, så jeg tok sjansen på å fortsette videre for å finne denne løypa. Ganske riktig var det kjørt opp scooter-spor, men disse var ikke breie nok til å skøyte på, så et tjukt lag med skismøring ble lagt under skiene. Utenfor oppkjørte løyper var det et hardt skarelag, mens scooter-sporet var et godt lag med sukkersnø. Skismøringen ble raskt slitt av, og kombinert med noen åpne bekker og smale spor ble det raskt til at skiene ble båret opp de bratteste kneikene, og etterhvert kun brukt når det var stakemuligheter. Kom meg etterhvert opp på toppen ved å følge oppkjørt løype, og klatret opp i tårnet i lyset fra hodelykten. Turen tilbake gikk med skiene i hånda i opptråkket spor langs fotruten, noe som var adskillig kortere.;SANN;25.01.2020;812.2;812.0;Hurdal;239;60.45981752;10.94020827;Fjellsjøkampen;9.75;2020-01-25 18:31:26;2:01:37;0:17:44;1:43:53;14.6;5.63;344.2;336.9;69.1;6.5;0.98;41.5;0.0;9754.6;0.0;60.445876;10.959377;60.445906;10.959458;18.8038433771231;USANN;4008065025.0
78;163.28;9155;Turen startet fra Fv. 289, på parkeringsplassen til det som blir kalt Sandstien, vest for Stikkvannskollen. Godt utstyrt med to GPS’er trodde vi det skulle bli en smal sak å finne denne kommunetoppen før juleselskap i Drammen senere på dagen. Den første biten av turen gikk på bred grusvei. Når den begynte å avvike for mye fra kursen mot toppen, tok vi av på en steinete, men fortsatt bred sti som ledet mer i riktig retning. Når denne stien igjen gjorde en sving, og en mindre sti hadde retning rett mot toppen, valgte vi selvfølgelig nok engang å gå for strakeste veien. Dette skulle vise seg å være et blindspor, stien ble smalere og smalere og tilslutt forsvant den helt. Gjennnom kvist og kvast fant vi tilbake til hovedstien igjen, og da vi endelig kom tilbake på den fulgte vi den resten av turen. Vi var ikke alene når vi kom til toppen, det var flere andre som 2. juledag også ville til topps i Hurum og se mot Oslofjorden. Den ekstra tiden som vi hadde brukt gjennom skogen på vei opp, gjorde at vi ikke hadde spesielt god tid til å spise seigmenn og titte på utsikten om vi skulle rekke til Drammen i tide for selskapligheter. Vi fulgte selvfølgelig stien hele veien tilbake og rakk på minuttet å komme til bussholdeplassen i Drammen for å plukke opp flere inviterte til juleselskap.;SANN;26.12.2015;361.4;361.0;Hurum;628;59.63067068;10.52456912;Stikkvatnskollen;4.68;2015-12-26 10:49:31;1:37:05;0:24:43;1:12:22;25.5;3.88;217.7;261.0;111.6;7.2;1.2;61.6;4675.3;0.0;0.0;59.6369607747;10.5023162998;59.6369404066;10.5023489892;11.406109639307955;USANN;2775313314.0
13;89.55;4160;17 minutter tok det å komme seg fram og tilbake til den første kommunetoppen i Østfold fra bilen. I påskefinværet ble det tur til Hvaler for å drikke kaffe og spise kake på svabergene, og i tillegg ble det tid til den første Østfoldtoppen.;SANN;24.04.2011;72.4;72.0;Hvaler;111;59.09866264;10.89516942;Bankerødkollen;0.99;2011-08-02 12:00:00;0:17:00;0:07:00;0:10:00;41.2;5.93;31.4;31.4;63.5;6.3;1.0;48.0;987.8;0.0;0.0;59.1024799;10.8949506;59.1024689;10.8948755;15.442579697245407;USANN;3093600922.0
387;259.07;1483;;USANN;;776.6;777.0;Hyllestad;1413;61.16286611;5.15470714;Risnesnipa;;;;;;;;;;;;;;;;;;;;;;;
419;461.33;1639;Kommer snart!;SANN;28.09.2025;966.4;965.0;Hægebostad;1034;58.66012992;7.155857049;Oddevassheia;23.3;2025-09-28 07:46:51;6:47:19;1:06:04;5:41:15;16.2;4.1;385.8;852.8;73.2;5.0;2.21;38.5;23295.5;0.0;0.0;58.660286;7.075439;58.674425;7.049621;4.685811744556456;USANN;3839116188.0
388;907.93;4280;;USANN;;1456.0;1450.0;Høyanger;1416;61.23747774;6.36530275;Langedalsfjellet;;;;;;;;;;;;;;;;;;;;;;;
315;754.4;1270;;USANN;;927.1;927.0;Høylandet;1743;64.94587552;12.65432752;Nonsfjellet;;;;;;;;;;;;;;;;;;;;;;;
99;258.01;16822;Klok av skade fra tidligere startpunkter stoppet vi der det var en lengst sammenhengende sti til toppen, samt at det også ble mindre kjøring enn å dra dit rapportene hevdet var kortest og raskest. Vi spiste formiddagsmat i øs-pøs regnvær før vi startet og håpet at været skulle bli bedre. Første halvannen kilometer gikk langs en fjellvei, faktisk stedvis asfaltert. Eneste hindringer på veien var et par grinder som måtte åpnes og lukkes, i tillegg til noen sauer. Siste 500 meterne gikk i dyretråkk, men fortsatt lett gåing. På toppen var det varde og toppturbok. Kommunetoppen til Hå kommune ble funnet på øyemål nede ved et steingjerde. På vei tilbake fulgte vi offisiell sti fra toppen og tilbake til fjellveien. Den var litt lengre, og ikke noe spesielt enklere å gå enn korteste vei, ihvertfall ikke med tørre forhold. Litt vind og høye skyer, men god utsikt i alle retninger. På toppen svevde en hvithalet ørn under oss.;SANN;24.07.2018;416.1;430.0;Hå;1119;58.62601342;5.887845244;Brusaknuden (på grense);5.77;2018-07-24 10:55:09;2:06:34;0:30:02;1:36:32;23.7;3.58;192.3;222.1;77.0;4.6;1.15;43.8;5767.5;0.0;0.0;58.644583;5.873269;58.644706;5.873241;0.3777090211717687;SANN;1048006.0
405;241.27;1419;;USANN;;1275.9;1276.0;Ibestad;1917;68.86784411;17.38743448;Langlitinden;;;;;;;;;;;;;;;;;;;;;;;
11;145.83;5906;Mangler sannsynligvis rett GPS spor! Marsteinvola i Inderøy kommune ble tatt på direkten etter Hårskallen. Tok av fra E6 ved Fleskhus mot Huseby, og kjørte oppover en bomveg (20kr) i Yssedalen til det var ett skilt som viste vei til Marsteinsvola. Det var en fin traktorvei i starten som etterhvert gikk over til å bli myr. På toppen var det en gjeng amerikanere fra Minnesota som hadde grillfest. Vi hadde blåbærfest både på vei oppover og nedover, før dagen ble avsluttet med Spelet om Heilage Olav på Stiklestad.;SANN;30.07.2011;502.8;442.0;Inderøy;1729;63.86099445;11.52436944;Marsteinsvola;2.81;2011-07-30 13:05:48;0:52:04;0:11:53;0:40:11;22.8;4.2;198.2;208.0;147.9;10.4;1.05;45.1;2812.2;0.0;0.0;63.857655;11.501348;63.857689;11.50145;7.133064237723463;USANN;3526646235.0
251;261.64;1305;;USANN;;558.4;558.0;Iveland;935;58.53787625;7.87511824;Rubbeheia;;;;;;;;;;;;;;;;;;;;;;;
162;225.72;6359;Det ble en rolig tur til Svarttjernshøgda en helt vanlig lørdag i november. Det var meldt fint vær og en god anledning til å komme seg ut en tur. Vi kjørte til Tverrsjøstallen og parkerte bilen der. Turen opp grusveien i Svenådalen kostet 60 kroner og ble betalt med mobiltelefon. 3/4 deler av turfølget gikk til gapahuken som ligger ved Tverrsjøen, mens jeg gå-jogget oppover til toppen. I første stikryss valgte jeg å følge blå-stien, hvilket jeg etterhvert fant ut at førte meg ut på en liten omvei. Jeg tenkte som så, at da får jeg en liten rundtur, noe som var greit nok. Det var opptil flere barnefamilier på vei opp til toppen denne dagen. Lett å følge sti hele veien, men tydelig at nå er det høst, for den var stedvis ganske så våt. Utkikstårn på toppen der man kunne se ned på skyene som lå over Hadeland. I det fjerne kunne man skimte snø på fjellene i vest. Tok opprinnelig planlagt sti tilbake, og spiste nistepakken ved gapahuken.;SANN;14.11.2020;716.5;717.0;Jevnaker;532;60.22127757;10.50234161;Svarttjernshøgda;5.13;2020-11-14 10:59:00;1:24:39;0:23:50;1:00:49;28.2;5.06;202.0;220.9;86.1;7.3;1.09;28.3;5130.4;0.0;0.0;60.210054;10.508919;60.210025;10.508414;23.173997711989227;USANN;817271429.0
289;209.95;1041;;USANN;;1644.0;1643.0;Jondal;1227;60.20886619;6.47379522;Punkt på Folgefonna;;;;;;;;;;;;;;;;;;;;;;;
389;670.87;3021;;USANN;;1826.8;1827.0;Jølster;1431;61.67809459;6.69059807;Snønipa;;;;;;;;;;;;;;;;;;;;;;;
264;5452.94;2768;;USANN;;1024.0;1024.0;Karasjok;2021;69.81876135;24.5846081;Vuorji;;;;;;;;;;;;;;;;;;;;;;;
406;1090.04;2357;;USANN;;1049.3;1051.0;Karlsøy;1936;69.88957066;19.33394328;Solltindan;;;;;;;;;;;;;;;;;;;;;;;
194;229.67;40063;Det er naturlig nok litt skuffende at Karmøy sin kommunetopp ligger på fastlandet og ikke på Karmøy. Startpunktet for bestigning av Dyrafjellet ble på rasteplassen ved Toskatjørn. Fra den søndre rasteplassen starter det en lite brukt sti sørover. Startet turen med å vente på at det skulle bli en luke i trafikken slik at jeg kunne krysse Skjoldavegen, deretter snublet jeg i ståltrådgjerdet som ligger på bakken langs rasteplassen, og tilslutt mistet jeg stien i myrområdet og måtte lage meg min egen vei gjennom tuer av høyt gress. Litt nærmere toppen fant jeg tilbake til stien, og etterhvert kom jeg også inn på en mer brukt sti som kom fra boligområdet sørøst for toppen. Til tross for beskjeden høyde, var det ingen ting å utsette på utsikten på topp nummer 3 denne dagen. Toppen var dog ikke merket som noe turmål, men noen må gå opp på den fra tid til annen, for på tilbaketuren var jeg mer heldig med vegvalget, og greide å følge en sti hele veien. Jeg snublet heller ikke i ståltrådgjerdet rett før rasteplassen...;SANN;02.08.2021;171.5;172.0;Karmøy;1149;59.41007094;5.35630346;Dyrafjellet;2.02;2021-08-02 13:35:05;0:28:57;0:04:27;0:24:30;15.4;4.95;116.0;113.4;112.3;9.3;0.98;64.4;2020.3;0.0;0.0;59.410535;5.347205;59.410537;5.347161;139.56513933827497;USANN;4038834780.0
261;9707.35;2935;;USANN;;973.9;978.0;Kautokeino;2011;69.39616817;22.32530645;Mollejus;;;;;;;;;;;;;;;;;;;;;;;
15;113.5;17397;Tinghaugen i Klepp stiller nok sterkt i kategorien om å være Norges enkleste kommunetopp. Egen parkeringsplass 200 meter fra det høyeste punktet, gresset langs stien som førte til høyeste punktet var nyklippet, måtte nesten bruke vater for å finne ut om det var noen høydeforskjell mellom parkeringsplass og høyeste punktet, og det hele var godt merket med skilt og informasjonstavler. På en av informasjonstavlene ble det bekreftet at dette var det høyeste punktet på lav Jæren. ;SANN;03.08.2011;102.2;102.0;Klepp;1120;58.75329013;5.642093423;Tinghaug;0.39;2011-08-03 11:46:22;0:09:38;0:05:34;0:04:04;57.8;5.75;17.4;10.3;53.0;5.1;0.59;17.2;389.8;0.0;0.0;58.754444122;5.644830704;58.754432678;5.644559383;17.08331979355;USANN;1122472075.0
7;186.36;5894;En liten plakat med -Intet fjell for lite, intet fjell for stort- har Klæbu Tindeklubb lagt i postkassen på toppen av Kråkfjellet. Turen opp til toppen startet med sykkel fra parkeringsplassen ved Brøttem til veien stoppet ved Østre Brungmarka. Derifra gikk turen videre på sti over en bro mot Tangvollsjøen, men tok ganske raskt av mot vest over noen myrer, ned i noen daler og over noen åser for å komme seg opp på ryggen til toppen. Tilbake fra toppen ble korteste vei til sykkelene valgt. Det var lite med stier og mye myrvandring for å komme seg fram. Kong Olav V og tidligere statsminister Per Borten rastet på Kråkfjellet i 1969 og beundret antakelig utsikten der Trondheim kunne skimtes i det fjerne. ;SANN;19.06.2011;814.1;816.0;Klæbu;1662;63.16381891;10.63246361;Kråkfjellet;38.62;2011-06-19 10:04:57;5:56:55;1:01:13;4:55:42;17.2;7.84;660.1;1543.7;79.9;10.4;2.34;81.4;38620.0;0.0;0.0;63.250351;10.507074;63.250389;10.506968;10.781754542138966;USANN;852674577.0
79;793.09;25090;På snødekte veier kjørte vi oppover fra sølvgruvene til Knutehytta og parkerte der. Klok av skade fra turen til Hurum, gikk vi ikke for første og beste gjensnødde sti mot toppen, men fulgte veien et stykke for å se om det fantes en bedre sti opp. Det gjorde det selvfølgelig ikke, så igjen ble det en tur gjennom skogen for å komme tilbake til stien. Noen hundre meter før toppen ble basecamp satt opp, og det ble gjort to toppstøt. Jeg gjorde bestigning nummer to, og kunne både følge spor på GPS’en og spor i snøen på vei oppover fra basecamp. Med litt vind og snø i lufta var fingrene kalde når fotoapparatet skulle fiskes fram for å dokumentere toppunktet. Samtidig som bilder ble tatt dukket det plutselig også opp en annen kar som var der og jobbet på de forskjellige installasjonen som er bygd på Jonsknuten. Samtidig som jeg gjorde toppturen min, ble basecamp pakket sammen, og til samme tid, men på forskjellig sted gikk, begynte vi å gå, skli og ake oss tilbake til bilen i 5-10 cm med snø. Akkurat som i Hurum var det selvfølgelig også her sti hele veien tilbake, og den hadde sannsynligvis vært lettere å se om det hadde vært litt mindre snø.;SANN;29.12.2015;903.9;904.0;Kongsberg;604;59.67080597;9.522068965;Jonsknuten;3.25;2015-12-29 10:13:18;1:41:44;0:48:21;0:53:23;47.5;3.65;188.4;199.0;122.5;7.5;1.06;20.9;3249.3;0.0;0.0;59.6727132797;9.5381365065;59.6728297044;9.5391794667;0.3973375598786615;USANN;4258574132.0
